Date,9202.T,9201.T
2021-10-14 00:00:00+09:00,2615.05029296875,2308.337646484375
2021-10-15 00:00:00+09:00,2627.101318359375,2299.1376953125
2021-10-16 00:00:00+09:00,2627.101318359375,2299.1376953125
2021-10-17 00:00:00+09:00,2627.101318359375,2299.1376953125
2021-10-18 00:00:00+09:00,2620.834716796875,2293.617431640625
2021-10-19 00:00:00+09:00,2578.897705078125,2238.416748046875
2021-10-20 00:00:00+09:00,2654.09521484375,2315.6982421875
2021-10-21 00:00:00+09:00,2592.39453125,2273.376953125
2021-10-22 00:00:00+09:00,2602.03515625,2284.417724609375
2021-10-23 00:00:00+09:00,2602.03515625,2284.417724609375
2021-10-24 00:00:00+09:00,2602.03515625,2284.417724609375
2021-10-25 00:00:00+09:00,2581.789794921875,2263.2568359375
2021-10-26 00:00:00+09:00,2583.718017578125,2259.5771484375
2021-10-27 00:00:00+09:00,2552.867431640625,2220.015869140625
2021-10-28 00:00:00+09:00,2563.47216796875,2236.575927734375
2021-10-29 00:00:00+09:00,2557.687744140625,2254.976806640625
2021-10-30 00:00:00+09:00,2557.687744140625,2254.976806640625
2021-10-31 00:00:00+09:00,2557.687744140625,2254.976806640625
2021-11-01 00:00:00+09:00,2572.14892578125,2260.4970703125
2021-11-02 00:00:00+09:00,2604.445556640625,2304.657958984375
2021-11-03 00:00:00+09:00,2604.445556640625,2304.657958984375
2021-11-04 00:00:00+09:00,2660.843994140625,2310.17822265625
2021-11-05 00:00:00+09:00,2671.9306640625,2300.977783203125
2021-11-06 00:00:00+09:00,2671.9306640625,2300.977783203125
2021-11-07 00:00:00+09:00,2671.9306640625,2300.977783203125
2021-11-08 00:00:00+09:00,2787.137451171875,2419.6611328125
2021-11-09 00:00:00+09:00,2744.71826171875,2373.65966796875
2021-11-10 00:00:00+09:00,2666.62841796875,2324.898681640625
2021-11-11 00:00:00+09:00,2670.00244140625,2314.77783203125
2021-11-12 00:00:00+09:00,2702.781005859375,2339.618896484375
2021-11-13 00:00:00+09:00,2702.781005859375,2339.618896484375
2021-11-14 00:00:00+09:00,2702.781005859375,2339.618896484375
2021-11-15 00:00:00+09:00,2664.699951171875,2305.578125
2021-11-16 00:00:00+09:00,2675.304931640625,2303.738037109375
2021-11-17 00:00:00+09:00,2618.424560546875,2240.256103515625
2021-11-18 00:00:00+09:00,2631.439453125,2246.696533203125
2021-11-19 00:00:00+09:00,2575.523193359375,2197.01513671875
2021-11-20 00:00:00+09:00,2575.523193359375,2197.01513671875
2021-11-21 00:00:00+09:00,2575.523193359375,2197.01513671875
2021-11-22 00:00:00+09:00,2559.6162109375,2169.41455078125
2021-11-23 00:00:00+09:00,2559.6162109375,2169.41455078125
2021-11-24 00:00:00+09:00,2526.35546875,2137.213623046875
2021-11-25 00:00:00+09:00,2383.672607421875,2100.41259765625
2021-11-26 00:00:00+09:00,2276.178466796875,1964.24951171875
2021-11-27 00:00:00+09:00,2276.178466796875,1964.24951171875
2021-11-28 00:00:00+09:00,2276.178466796875,1964.24951171875
2021-11-29 00:00:00+09:00,2183.145263671875,1886.0474853515625
2021-11-30 00:00:00+09:00,2159.04345703125,1891.567626953125
2021-12-01 00:00:00+09:00,2166.27392578125,1900.767822265625
2021-12-02 00:00:00+09:00,2128.675048828125,1853.8465576171875
2021-12-03 00:00:00+09:00,2238.097412109375,1955.0494384765625
2021-12-04 00:00:00+09:00,2238.097412109375,1955.0494384765625
2021-12-05 00:00:00+09:00,2238.097412109375,1955.0494384765625
2021-12-06 00:00:00+09:00,2218.81591796875,1920.0885009765625
2021-12-07 00:00:00+09:00,2303.654541015625,2008.4102783203125
2021-12-08 00:00:00+09:00,2304.136474609375,2014.8505859375
2021-12-09 00:00:00+09:00,2311.366943359375,2033.2513427734375
2021-12-10 00:00:00+09:00,2292.567626953125,1990.010009765625
2021-12-11 00:00:00+09:00,2292.567626953125,1990.010009765625
2021-12-12 00:00:00+09:00,2292.567626953125,1990.010009765625
2021-12-13 00:00:00+09:00,2279.070556640625,1990.010009765625
2021-12-14 00:00:00+09:00,2219.2978515625,1933.888671875
2021-12-15 00:00:00+09:00,2245.328125,1958.7293701171875
2021-12-16 00:00:00+09:00,2275.6962890625,1971.609619140625
2021-12-17 00:00:00+09:00,2256.414794921875,1936.6485595703125
2021-12-18 00:00:00+09:00,2256.414794921875,1936.6485595703125
2021-12-19 00:00:00+09:00,2256.414794921875,1936.6485595703125
2021-12-20 00:00:00+09:00,2219.2978515625,1893.4075927734375
2021-12-21 00:00:00+09:00,2229.90283203125,1923.7684326171875
2021-12-22 00:00:00+09:00,2255.932861328125,1975.2894287109375
2021-12-23 00:00:00+09:00,2308.474853515625,2017.61083984375
2021-12-24 00:00:00+09:00,2297.387939453125,2002.89013671875
2021-12-25 00:00:00+09:00,2297.387939453125,2002.89013671875
2021-12-26 00:00:00+09:00,2297.387939453125,2002.89013671875
2021-12-27 00:00:00+09:00,2290.639404296875,1996.4500732421875
2021-12-28 00:00:00+09:00,2310.885009765625,2018.53076171875
2021-12-29 00:00:00+09:00,2350.411865234375,2035.0911865234375
2021-12-30 00:00:00+09:00,2318.11572265625,2020.3707275390625
2021-12-31 00:00:00+09:00,2318.11572265625,2020.3707275390625
